Id Sensore,Data-Ora, Medio
19105,2023/01/01 00:00,269
19105,2023/01/01 01:00,317
19105,2023/01/01 02:00,305
19105,2023/01/01 03:00,6
19105,2023/01/01 04:00,355
19105,2023/01/01 05:00,118
19105,2023/01/01 06:00,245
19105,2023/01/01 07:00,288
19105,2023/01/01 08:00,338
19105,2023/01/01 09:00,106
19105,2023/01/01 10:00,89
19105,2023/01/01 11:00,313
19105,2023/01/01 12:00,248
19105,2023/01/01 13:00,199
19105,2023/01/01 14:00,171
19105,2023/01/01 15:00,196
19105,2023/01/01 16:00,188
19105,2023/01/01 17:00,177
19105,2023/01/01 18:00,120
19105,2023/01/01 19:00,128
19105,2023/01/01 20:00,74
19105,2023/01/01 21:00,262
19105,2023/01/01 22:00,60
19105,2023/01/01 23:00,140
19105,2023/01/02 00:00,128
19105,2023/01/02 01:00,136
19105,2023/01/02 02:00,121
19105,2023/01/02 03:00,127
19105,2023/01/02 04:00,118
19105,2023/01/02 05:00,110
19105,2023/01/02 06:00,130
19105,2023/01/02 07:00,169
19105,2023/01/02 08:00,170
19105,2023/01/02 09:00,139
19105,2023/01/02 10:00,86
19105,2023/01/02 11:00,184
19105,2023/01/02 12:00,252
19105,2023/01/02 13:00,212
19105,2023/01/02 14:00,210
19105,2023/01/02 15:00,177
19105,2023/01/02 16:00,207
19105,2023/01/02 17:00,230
19105,2023/01/02 18:00,219
19105,2023/01/02 19:00,237
19105,2023/01/02 20:00,246
19105,2023/01/02 21:00,75
19105,2023/01/02 22:00,102
19105,2023/01/02 23:00,300
19105,2023/01/03 00:00,161
19105,2023/01/03 01:00,191
19105,2023/01/03 02:00,155
19105,2023/01/03 03:00,115
19105,2023/01/03 04:00,96
19105,2023/01/03 05:00,100
19105,2023/01/03 06:00,156
19105,2023/01/03 07:00,126
19105,2023/01/03 08:00,130
19105,2023/01/03 09:00,166
19105,2023/01/03 10:00,152
19105,2023/01/03 11:00,120
19105,2023/01/03 12:00,147
19105,2023/01/03 13:00,220
19105,2023/01/03 14:00,197
19105,2023/01/03 15:00,228
19105,2023/01/03 16:00,270
19105,2023/01/03 17:00,254
19105,2023/01/03 18:00,302
19105,2023/01/03 19:00,350
19105,2023/01/03 20:00,352
19105,2023/01/03 21:00,332
19105,2023/01/03 22:00,71
19105,2023/01/03 23:00,34
19105,2023/01/04 00:00,68
19105,2023/01/04 01:00,58
19105,2023/01/04 02:00,70
19105,2023/01/04 03:00,63
19105,2023/01/04 04:00,77
19105,2023/01/04 05:00,110
19105,2023/01/04 06:00,90
19105,2023/01/04 07:00,91
19105,2023/01/04 08:00,41
19105,2023/01/04 09:00,343
19105,2023/01/04 10:00,55
19105,2023/01/04 11:00,56
19105,2023/01/04 12:00,146
19105,2023/01/04 13:00,24
19105,2023/01/04 14:00,166
19105,2023/01/04 15:00,275
19105,2023/01/04 16:00,259
19105,2023/01/04 17:00,248
19105,2023/01/04 18:00,288
19105,2023/01/04 19:00,325
19105,2023/01/04 20:00,358
19105,2023/01/04 21:00,18
19105,2023/01/04 22:00,39
19105,2023/01/04 23:00,32
19105,2023/01/05 00:00,31
19105,2023/01/05 01:00,35
19105,2023/01/05 02:00,45
19105,2023/01/05 03:00,38
19105,2023/01/05 04:00,309
19105,2023/01/05 05:00,325
19105,2023/01/05 06:00,322
19105,2023/01/05 07:00,301
19105,2023/01/05 08:00,327
19105,2023/01/05 09:00,300
19105,2023/01/05 10:00,265
19105,2023/01/05 11:00,254
19105,2023/01/05 12:00,235
19105,2023/01/05 13:00,203
19105,2023/01/05 14:00,250
19105,2023/01/05 15:00,249
19105,2023/01/05 16:00,237
19105,2023/01/05 17:00,162
19105,2023/01/05 18:00,53
19105,2023/01/05 19:00,51
19105,2023/01/05 20:00,94
19105,2023/01/05 21:00,83
19105,2023/01/05 22:00,88
19105,2023/01/05 23:00,115
19105,2023/01/06 00:00,129
19105,2023/01/06 01:00,133
19105,2023/01/06 02:00,65
19105,2023/01/06 03:00,43
19105,2023/01/06 04:00,67
19105,2023/01/06 05:00,26
19105,2023/01/06 06:00,24
19105,2023/01/06 07:00,37
19105,2023/01/06 08:00,52
19105,2023/01/06 09:00,56
19105,2023/01/06 10:00,58
19105,2023/01/06 11:00,48
19105,2023/01/06 12:00,69
19105,2023/01/06 13:00,295
19105,2023/01/06 14:00,23
19105,2023/01/06 15:00,3
19105,2023/01/06 16:00,285
19105,2023/01/06 17:00,269
19105,2023/01/06 18:00,318
19105,2023/01/06 19:00,315
19105,2023/01/06 20:00,14
19105,2023/01/06 21:00,200
19105,2023/01/06 22:00,13
19105,2023/01/06 23:00,44
19105,2023/01/07 00:00,11
19105,2023/01/07 01:00,267
19105,2023/01/07 02:00,37
19105,2023/01/07 03:00,41
19105,2023/01/07 04:00,34
19105,2023/01/07 05:00,61
19105,2023/01/07 06:00,38
19105,2023/01/07 07:00,45
19105,2023/01/07 08:00,47
19105,2023/01/07 09:00,43
19105,2023/01/07 10:00,56
19105,2023/01/07 11:00,39
19105,2023/01/07 12:00,135
19105,2023/01/07 13:00,122
19105,2023/01/07 14:00,129
19105,2023/01/07 15:00,143
19105,2023/01/07 16:00,133
19105,2023/01/07 17:00,58
19105,2023/01/07 18:00,268
19105,2023/01/07 19:00,36
19105,2023/01/07 20:00,347
19105,2023/01/07 21:00,315
19105,2023/01/07 22:00,337
19105,2023/01/07 23:00,352
19105,2023/01/08 00:00,15
19105,2023/01/08 01:00,340
19105,2023/01/08 02:00,335
19105,2023/01/08 03:00,120
19105,2023/01/08 04:00,242
19105,2023/01/08 05:00,343
19105,2023/01/08 06:00,72
19105,2023/01/08 07:00,71
19105,2023/01/08 08:00,100
19105,2023/01/08 09:00,251
19105,2023/01/08 10:00,101
19105,2023/01/08 11:00,140
19105,2023/01/08 12:00,163
19105,2023/01/08 13:00,158
19105,2023/01/08 14:00,59
19105,2023/01/08 15:00,39
19105,2023/01/08 16:00,355
19105,2023/01/08 17:00,53
19105,2023/01/08 18:00,80
19105,2023/01/08 19:00,80
19105,2023/01/08 20:00,66
19105,2023/01/08 21:00,319
19105,2023/01/08 22:00,346
19105,2023/01/08 23:00,33
19105,2023/01/09 00:00,351
19105,2023/01/09 01:00,52
19105,2023/01/09 02:00,14
19105,2023/01/09 03:00,40
19105,2023/01/09 04:00,308
19105,2023/01/09 05:00,292
19105,2023/01/09 06:00,45
19105,2023/01/09 07:00,297
19105,2023/01/09 08:00,112
19105,2023/01/09 09:00,257
19105,2023/01/09 10:00,283
19105,2023/01/09 11:00,253
19105,2023/01/09 12:00,255
19105,2023/01/09 13:00,134
19105,2023/01/09 14:00,231
19105,2023/01/09 15:00,262
19105,2023/01/09 16:00,217
19105,2023/01/09 17:00,139
19105,2023/01/09 18:00,66
19105,2023/01/09 19:00,345
19105,2023/01/09 20:00,24
19105,2023/01/09 21:00,302
19105,2023/01/09 22:00,319
19105,2023/01/09 23:00,311
19105,2023/01/10 00:00,310
19105,2023/01/10 01:00,319
19105,2023/01/10 02:00,286
19105,2023/01/10 03:00,78
19105,2023/01/10 04:00,350
19105,2023/01/10 05:00,315
19105,2023/01/10 06:00,321
19105,2023/01/10 07:00,295
19105,2023/01/10 08:00,292
19105,2023/01/10 09:00,311
19105,2023/01/10 10:00,108
19105,2023/01/10 11:00,332
19105,2023/01/10 12:00,278
19105,2023/01/10 13:00,298
19105,2023/01/10 14:00,325
19105,2023/01/10 15:00,317
19105,2023/01/10 16:00,349
19105,2023/01/10 17:00,309
19105,2023/01/10 18:00,5
19105,2023/01/10 19:00,14
19105,2023/01/10 20:00,359
19105,2023/01/10 21:00,358
19105,2023/01/10 22:00,340
19105,2023/01/10 23:00,10
19105,2023/01/11 00:00,317
19105,2023/01/11 01:00,316
19105,2023/01/11 02:00,336
19105,2023/01/11 03:00,18
19105,2023/01/11 04:00,349
19105,2023/01/11 05:00,289
19105,2023/01/11 06:00,305
19105,2023/01/11 07:00,345
19105,2023/01/11 08:00,16
19105,2023/01/11 09:00,354
19105,2023/01/11 10:00,239
19105,2023/01/11 11:00,222
19105,2023/01/11 12:00,149
19105,2023/01/11 13:00,230
19105,2023/01/11 14:00,270
19105,2023/01/11 15:00,258
19105,2023/01/11 16:00,245
19105,2023/01/11 17:00,271
19105,2023/01/11 18:00,344
19105,2023/01/11 19:00,26
19105,2023/01/11 20:00,269
19105,2023/01/11 21:00,350
19105,2023/01/11 22:00,5
19105,2023/01/11 23:00,18
19105,2023/01/12 00:00,296
19105,2023/01/12 01:00,346
19105,2023/01/12 02:00,314
19105,2023/01/12 03:00,321
19105,2023/01/12 04:00,357
19105,2023/01/12 05:00,321
19105,2023/01/12 06:00,312
19105,2023/01/12 07:00,332
19105,2023/01/12 08:00,27
19105,2023/01/12 09:00,282
19105,2023/01/12 10:00,240
19105,2023/01/12 11:00,250
19105,2023/01/12 12:00,24
19105,2023/01/12 13:00,236
19105,2023/01/12 14:00,174
19105,2023/01/12 15:00,161
19105,2023/01/12 16:00,170
19105,2023/01/12 17:00,274
19105,2023/01/12 18:00,9
19105,2023/01/12 19:00,55
19105,2023/01/12 20:00,331
19105,2023/01/12 21:00,274
19105,2023/01/12 22:00,311
19105,2023/01/12 23:00,351
19105,2023/01/13 00:00,351
19105,2023/01/13 01:00,355
19105,2023/01/13 02:00,49
19105,2023/01/13 03:00,23
19105,2023/01/13 04:00,312
19105,2023/01/13 05:00,280
19105,2023/01/13 06:00,324
19105,2023/01/13 07:00,355
19105,2023/01/13 08:00,22
19105,2023/01/13 09:00,310
19105,2023/01/13 10:00,28
19105,2023/01/13 11:00,302
19105,2023/01/13 12:00,218
19105,2023/01/13 13:00,252
19105,2023/01/13 14:00,201
19105,2023/01/13 15:00,202
19105,2023/01/13 16:00,203
19105,2023/01/13 17:00,225
19105,2023/01/13 18:00,42
19105,2023/01/13 19:00,356
19105,2023/01/13 20:00,303
19105,2023/01/13 21:00,347
19105,2023/01/13 22:00,310
19105,2023/01/13 23:00,295
19105,2023/01/14 00:00,341
19105,2023/01/14 01:00,324
19105,2023/01/14 02:00,213
19105,2023/01/14 03:00,6
19105,2023/01/14 04:00,360
19105,2023/01/14 05:00,309
19105,2023/01/14 06:00,78
19105,2023/01/14 07:00,336
19105,2023/01/14 08:00,342
19105,2023/01/14 09:00,23
19105,2023/01/14 10:00,359
19105,2023/01/14 11:00,90
19105,2023/01/14 12:00,148
19105,2023/01/14 13:00,152
19105,2023/01/14 14:00,164
19105,2023/01/14 15:00,129
19105,2023/01/14 16:00,148
19105,2023/01/14 17:00,138
19105,2023/01/14 18:00,16
19105,2023/01/14 19:00,5
19105,2023/01/14 20:00,55
19105,2023/01/14 21:00,293
19105,2023/01/14 22:00,339
19105,2023/01/14 23:00,332
19105,2023/01/15 00:00,323
19105,2023/01/15 01:00,74
19105,2023/01/15 02:00,320
19105,2023/01/15 03:00,3
19105,2023/01/15 04:00,305
19105,2023/01/15 05:00,83
19105,2023/01/15 06:00,54
19105,2023/01/15 07:00,11
19105,2023/01/15 08:00,239
19105,2023/01/15 09:00,7
19105,2023/01/15 10:00,305
19105,2023/01/15 11:00,57
19105,2023/01/15 12:00,158
19105,2023/01/15 13:00,93
19105,2023/01/15 14:00,116
19105,2023/01/15 15:00,197
19105,2023/01/15 16:00,118
19105,2023/01/15 17:00,270
19105,2023/01/15 18:00,100
19105,2023/01/15 19:00,81
19105,2023/01/15 20:00,251
19105,2023/01/15 21:00,117
19105,2023/01/15 22:00,124
19105,2023/01/15 23:00,90
19105,2023/01/16 00:00,239
19105,2023/01/16 01:00,291
19105,2023/01/16 02:00,295
19105,2023/01/16 03:00,315
19105,2023/01/16 04:00,90
19105,2023/01/16 05:00,319
19105,2023/01/16 06:00,357
19105,2023/01/16 07:00,353
19105,2023/01/16 08:00,351
19105,2023/01/16 09:00,44
19105,2023/01/16 10:00,98
19105,2023/01/16 11:00,83
19105,2023/01/16 12:00,124
19105,2023/01/16 13:00,129
19105,2023/01/16 14:00,109
19105,2023/01/16 15:00,264
19105,2023/01/16 16:00,53
19105,2023/01/16 17:00,24
19105,2023/01/16 18:00,48
19105,2023/01/16 19:00,47
19105,2023/01/16 20:00,38
19105,2023/01/16 21:00,72
19105,2023/01/16 22:00,44
19105,2023/01/16 23:00,1
19105,2023/01/17 00:00,304
19105,2023/01/17 01:00,293
19105,2023/01/17 02:00,310
19105,2023/01/17 03:00,308
19105,2023/01/17 04:00,58
19105,2023/01/17 05:00,61
19105,2023/01/17 06:00,67
19105,2023/01/17 07:00,33
19105,2023/01/17 08:00,13
19105,2023/01/17 09:00,118
19105,2023/01/17 10:00,36
19105,2023/01/17 11:00,132
19105,2023/01/17 12:00,46
19105,2023/01/17 13:00,316
19105,2023/01/17 14:00,331
19105,2023/01/17 15:00,207
19105,2023/01/17 16:00,275
19105,2023/01/17 17:00,256
19105,2023/01/17 18:00,266
19105,2023/01/17 19:00,71
19105,2023/01/17 20:00,65
19105,2023/01/17 21:00,34
19105,2023/01/17 22:00,83
19105,2023/01/17 23:00,305
19105,2023/01/18 00:00,245
19105,2023/01/18 01:00,308
19105,2023/01/18 02:00,276
19105,2023/01/18 03:00,280
19105,2023/01/18 04:00,313
19105,2023/01/18 05:00,295
19105,2023/01/18 06:00,234
19105,2023/01/18 07:00,358
19105,2023/01/18 08:00,331
19105,2023/01/18 09:00,40
19105,2023/01/18 10:00,77
19105,2023/01/18 11:00,103
19105,2023/01/18 12:00,234
19105,2023/01/18 13:00,168
19105,2023/01/18 14:00,137
19105,2023/01/18 15:00,144
19105,2023/01/18 16:00,134
19105,2023/01/18 17:00,321
19105,2023/01/18 18:00,285
19105,2023/01/18 19:00,334
19105,2023/01/18 20:00,99
19105,2023/01/18 21:00,104
19105,2023/01/18 22:00,156
19105,2023/01/18 23:00,341
19105,2023/01/19 00:00,6
19105,2023/01/19 01:00,308
19105,2023/01/19 02:00,83
19105,2023/01/19 03:00,8
19105,2023/01/19 04:00,293
19105,2023/01/19 05:00,340
19105,2023/01/19 06:00,306
19105,2023/01/19 07:00,39
19105,2023/01/19 08:00,318
