Id Sensore,Data-Ora, Medio
6158,2023/04/01 00:00,95.0
6158,2023/04/01 01:00,94.6
6158,2023/04/01 02:00,96.2
6158,2023/04/01 03:00,97.6
6158,2023/04/01 04:00,97.4
6158,2023/04/01 05:00,98.3
6158,2023/04/01 06:00,98.1
6158,2023/04/01 07:00,97.6
6158,2023/04/01 08:00,86.3
6158,2023/04/01 09:00,65.2
6158,2023/04/01 10:00,54.8
6158,2023/04/01 11:00,50.5
6158,2023/04/01 12:00,46.4
6158,2023/04/01 13:00,39.7
6158,2023/04/01 14:00,32.1
6158,2023/04/01 15:00,32.6
6158,2023/04/01 16:00,31.1
6158,2023/04/01 17:00,31.0
6158,2023/04/01 18:00,31.1
6158,2023/04/01 19:00,31.4
6158,2023/04/01 20:00,32.9
6158,2023/04/01 21:00,34.4
6158,2023/04/01 22:00,43.0
6158,2023/04/01 23:00,48.6
6158,2023/04/02 00:00,51.3
6158,2023/04/02 01:00,48.9
6158,2023/04/02 02:00,53.2
6158,2023/04/02 03:00,58.3
6158,2023/04/02 04:00,64.4
6158,2023/04/02 05:00,52.6
6158,2023/04/02 06:00,57.3
6158,2023/04/02 07:00,64.8
6158,2023/04/02 08:00,67.0
6158,2023/04/02 09:00,55.0
6158,2023/04/02 10:00,48.7
6158,2023/04/02 11:00,55.4
6158,2023/04/02 12:00,54.8
6158,2023/04/02 13:00,55.8
6158,2023/04/02 14:00,54.4
6158,2023/04/02 15:00,49.3
6158,2023/04/02 16:00,46.1
6158,2023/04/02 17:00,44.7
6158,2023/04/02 18:00,51.5
6158,2023/04/02 19:00,54.4
6158,2023/04/02 20:00,64.4
6158,2023/04/02 21:00,70.7
6158,2023/04/02 22:00,74.0
6158,2023/04/02 23:00,77.6
6158,2023/04/03 00:00,79.3
6158,2023/04/03 01:00,77.5
6158,2023/04/03 02:00,81.5
6158,2023/04/03 03:00,86.2
6158,2023/04/03 04:00,88.4
6158,2023/04/03 05:00,88.9
6158,2023/04/03 06:00,88.7
6158,2023/04/03 07:00,77.0
6158,2023/04/03 08:00,67.1
6158,2023/04/03 09:00,53.9
6158,2023/04/03 10:00,52.7
6158,2023/04/03 11:00,55.8
6158,2023/04/03 12:00,55.9
6158,2023/04/03 13:00,52.6
6158,2023/04/03 14:00,51.3
6158,2023/04/03 15:00,50.1
6158,2023/04/03 16:00,51.5
6158,2023/04/03 17:00,53.9
6158,2023/04/03 18:00,57.1
6158,2023/04/03 19:00,58.4
6158,2023/04/03 20:00,60.4
6158,2023/04/03 21:00,59.9
6158,2023/04/03 22:00,56.5
6158,2023/04/03 23:00,55.0
6158,2023/04/04 00:00,64.4
6158,2023/04/04 01:00,60.0
6158,2023/04/04 02:00,58.6
6158,2023/04/04 03:00,59.5
6158,2023/04/04 04:00,60.2
6158,2023/04/04 05:00,61.0
6158,2023/04/04 06:00,61.0
6158,2023/04/04 07:00,62.6
6158,2023/04/04 08:00,60.0
6158,2023/04/04 09:00,56.1
6158,2023/04/04 10:00,55.2
6158,2023/04/04 11:00,53.8
6158,2023/04/04 12:00,49.1
6158,2023/04/04 13:00,48.8
6158,2023/04/04 14:00,48.1
6158,2023/04/04 15:00,47.0
6158,2023/04/04 16:00,46.3
6158,2023/04/04 17:00,47.0
6158,2023/04/04 18:00,47.1
6158,2023/04/04 19:00,48.5
6158,2023/04/04 20:00,51.5
6158,2023/04/04 21:00,57.7
6158,2023/04/04 22:00,57.3
6158,2023/04/04 23:00,57.8
6158,2023/04/05 00:00,55.4
6158,2023/04/05 01:00,55.9
6158,2023/04/05 02:00,62.9
6158,2023/04/05 03:00,67.5
6158,2023/04/05 04:00,68.1
6158,2023/04/05 05:00,62.9
6158,2023/04/05 06:00,59.1
6158,2023/04/05 07:00,56.7
6158,2023/04/05 08:00,49.6
6158,2023/04/05 09:00,48.7
6158,2023/04/05 10:00,46.7
6158,2023/04/05 11:00,45.1
6158,2023/04/05 12:00,44.6
6158,2023/04/05 13:00,44.1
6158,2023/04/05 14:00,42.8
6158,2023/04/05 15:00,41.8
6158,2023/04/05 16:00,41.5
6158,2023/04/05 17:00,41.9
6158,2023/04/05 18:00,44.5
6158,2023/04/05 19:00,46.7
6158,2023/04/05 20:00,52.6
6158,2023/04/05 21:00,58.0
6158,2023/04/05 22:00,56.8
6158,2023/04/05 23:00,58.1
6158,2023/04/06 00:00,64.7
