"Date","Temp","Umidità","Remark"
2023/03/18 14:22:38,"19.25℃","47.38%",""
2023/03/18 14:32:38,"19.25℃","47.25%",""
2023/03/18 14:42:38,"19.25℃","47.25%",""
2023/03/18 14:52:38,"19.25℃","47.25%",""
2023/03/18 15:02:38,"19.25℃","47.19%",""
2023/03/18 15:12:38,"19.19℃","47.00%",""
2023/03/18 15:22:38,"19.19℃","47.00%",""
2023/03/18 15:32:38,"19.13℃","47.06%",""
2023/03/18 15:42:38,"19.13℃","47.00%",""
2023/03/18 15:52:38,"19.06℃","46.94%",""
2023/03/18 16:02:38,"19.06℃","46.94%",""
2023/03/18 16:12:38,"19.00℃","46.94%",""
2023/03/18 16:22:38,"19.00℃","46.75%",""
2023/03/18 16:32:38,"18.94℃","46.81%",""
2023/03/18 16:42:38,"18.94℃","47.00%",""
2023/03/18 16:52:38,"18.88℃","47.12%",""
2023/03/18 17:02:38,"18.88℃","47.19%",""
2023/03/18 17:12:38,"18.88℃","47.31%",""
2023/03/18 17:22:38,"18.81℃","47.44%",""
2023/03/18 17:32:38,"18.81℃","47.56%",""
2023/03/18 17:42:38,"18.81℃","47.69%",""
2023/03/18 17:52:38,"18.81℃","47.81%",""
2023/03/18 18:02:38,"18.75℃","47.94%",""
2023/03/18 18:12:38,"18.75℃","48.06%",""
2023/03/18 18:22:38,"18.75℃","48.19%",""
2023/03/18 18:32:38,"18.69℃","48.31%",""
2023/03/18 18:42:38,"18.69℃","48.44%",""
2023/03/18 18:52:38,"18.63℃","48.56%",""
2023/03/18 19:02:38,"18.63℃","48.75%",""
2023/03/18 19:12:38,"18.56℃","48.88%",""
2023/03/18 19:22:38,"18.56℃","49.00%",""
2023/03/18 19:32:38,"18.56℃","49.12%",""
2023/03/18 19:42:38,"18.50℃","49.19%",""
2023/03/18 19:52:38,"18.50℃","49.25%",""
2023/03/18 20:02:38,"18.50℃","49.31%",""
2023/03/18 20:12:38,"18.50℃","49.38%",""
2023/03/18 20:22:38,"18.50℃","49.50%",""
2023/03/18 20:32:38,"18.44℃","49.56%",""
2023/03/18 20:42:38,"18.38℃","49.62%",""
2023/03/18 20:52:38,"18.38℃","49.62%",""
2023/03/18 21:02:38,"18.31℃","49.44%",""
2023/03/18 21:12:38,"18.31℃","49.50%",""
2023/03/18 21:22:38,"18.25℃","49.50%",""
2023/03/18 21:32:38,"18.25℃","49.56%",""
2023/03/18 21:42:38,"18.25℃","49.62%",""
2023/03/18 21:52:38,"18.19℃","49.75%",""
2023/03/18 22:02:38,"18.19℃","49.81%",""
2023/03/18 22:12:38,"18.13℃","49.88%",""
2023/03/18 22:22:38,"18.13℃","49.94%",""
2023/03/18 22:32:38,"18.13℃","50.00%",""
2023/03/18 22:42:38,"18.06℃","50.06%",""
2023/03/18 22:52:38,"18.06℃","50.19%",""
2023/03/18 23:02:38,"18.00℃","50.19%",""
2023/03/18 23:12:38,"18.00℃","50.25%",""
2023/03/18 23:22:38,"18.00℃","50.31%",""
2023/03/18 23:32:38,"17.94℃","50.38%",""
2023/03/18 23:42:38,"17.94℃","50.50%",""
2023/03/18 23:52:38,"17.94℃","50.56%",""
2023/03/19 00:02:38,"17.88℃","50.62%",""
2023/03/19 00:12:38,"17.88℃","50.69%",""
2023/03/19 00:22:38,"17.88℃","50.75%",""
2023/03/19 00:32:38,"16.38℃","50.38%",""
2023/03/19 00:42:38,"17.88℃","50.88%",""
2023/03/19 00:52:38,"17.81℃","50.88%",""
2023/03/19 01:02:38,"17.81℃","50.94%",""
2023/03/19 01:12:38,"17.75℃","51.06%",""
2023/03/19 01:22:38,"17.75℃","51.00%",""
2023/03/19 01:32:38,"17.69℃","51.06%",""
2023/03/19 01:42:38,"17.69℃","51.06%",""
2023/03/19 01:52:38,"17.63℃","51.19%",""
2023/03/19 02:02:38,"17.63℃","51.19%",""
2023/03/19 02:12:38,"17.63℃","51.25%",""
2023/03/19 02:22:38,"17.56℃","51.31%",""
2023/03/19 02:32:38,"17.56℃","51.31%",""
2023/03/19 02:42:38,"17.50℃","51.38%",""
2023/03/19 02:52:38,"17.50℃","51.38%",""
2023/03/19 03:02:38,"17.50℃","51.44%",""
2023/03/19 03:12:38,"17.44℃","51.31%",""
2023/03/19 03:22:38,"17.44℃","51.44%",""
2023/03/19 03:32:38,"17.38℃","51.50%",""
2023/03/19 03:42:38,"17.38℃","51.56%",""
2023/03/19 03:52:38,"17.38℃","51.62%",""
2023/03/19 04:02:38,"17.31℃","51.62%",""
2023/03/19 04:12:38,"17.31℃","51.69%",""
2023/03/19 04:22:38,"17.31℃","51.75%",""
2023/03/19 04:32:38,"17.25℃","51.81%",""
2023/03/19 04:42:38,"17.25℃","51.88%",""
2023/03/19 04:52:38,"17.25℃","51.88%",""
2023/03/19 05:02:38,"17.19℃","51.94%",""
2023/03/19 05:12:38,"17.19℃","52.00%",""
2023/03/19 05:22:38,"17.13℃","52.00%",""
2023/03/19 05:32:38,"17.13℃","52.06%",""
2023/03/19 05:42:38,"17.13℃","52.19%",""
2023/03/19 05:52:38,"17.06℃","52.25%",""
2023/03/19 06:02:38,"17.06℃","52.25%",""
2023/03/19 06:12:38,"17.06℃","52.31%",""
2023/03/19 06:22:38,"17.00℃","52.38%",""
2023/03/19 06:32:38,"17.00℃","52.38%",""
2023/03/19 06:42:38,"16.94℃","52.38%",""
2023/03/19 06:52:38,"16.94℃","52.44%",""
2023/03/19 07:02:38,"16.94℃","52.50%",""
2023/03/19 07:12:38,"17.00℃","52.50%",""
2023/03/19 07:22:38,"17.06℃","52.56%",""
2023/03/19 07:32:38,"17.19℃","52.50%",""
2023/03/19 07:42:38,"17.38℃","52.50%",""
2023/03/19 07:52:38,"17.56℃","52.69%",""
2023/03/19 08:02:38,"17.69℃","52.62%",""
2023/03/19 08:12:38,"17.81℃","52.44%",""
2023/03/19 08:22:38,"17.94℃","52.31%",""
2023/03/19 08:32:38,"18.06℃","52.12%",""
2023/03/19 08:42:38,"18.19℃","51.88%",""
2023/03/19 08:52:38,"18.31℃","51.62%",""
2023/03/19 09:02:38,"18.38℃","51.62%",""
2023/03/19 09:12:38,"18.56℃","50.69%",""
2023/03/19 09:22:38,"18.56℃","49.81%",""
2023/03/19 09:32:38,"18.63℃","49.56%",""
2023/03/19 09:42:38,"18.69℃","49.50%",""
2023/03/19 09:52:38,"18.81℃","49.38%",""
2023/03/19 10:02:38,"18.88℃","49.25%",""
2023/03/19 10:12:38,"19.00℃","48.88%",""
2023/03/19 10:22:38,"19.00℃","48.62%",""
2023/03/19 10:32:38,"19.06℃","48.50%",""
2023/03/19 10:42:38,"19.06℃","48.38%",""
2023/03/19 10:52:38,"19.06℃","48.31%",""
2023/03/19 11:02:38,"19.06℃","48.19%",""
2023/03/19 11:12:38,"19.06℃","48.12%",""
2023/03/19 11:22:38,"19.00℃","48.06%",""
2023/03/19 11:32:38,"19.00℃","47.94%",""
2023/03/19 11:42:38,"18.94℃","47.88%",""
2023/03/19 11:52:38,"18.94℃","47.81%",""
2023/03/19 12:02:38,"18.88℃","47.75%",""
2023/03/19 12:12:38,"18.88℃","47.69%",""
2023/03/19 12:22:38,"18.81℃","47.62%",""
2023/03/19 12:32:38,"18.81℃","47.56%",""
2023/03/19 12:42:38,"18.81℃","47.56%",""
2023/03/19 12:52:38,"18.81℃","47.69%",""
2023/03/19 13:02:38,"18.81℃","47.88%",""
2023/03/19 13:12:38,"18.81℃","48.06%",""
2023/03/19 13:22:38,"18.81℃","48.12%",""
2023/03/19 13:32:38,"18.75℃","48.19%",""
2023/03/19 13:42:38,"18.75℃","48.25%",""
2023/03/19 13:52:38,"18.75℃","48.38%",""
2023/03/19 14:02:38,"18.75℃","48.44%",""
2023/03/19 14:12:38,"18.69℃","48.44%",""
2023/03/19 14:22:38,"18.69℃","48.56%",""
2023/03/19 14:32:38,"18.69℃","48.62%",""
2023/03/19 14:42:38,"18.63℃","48.69%",""
2023/03/19 14:52:38,"18.63℃","48.75%",""
2023/03/19 15:02:38,"18.63℃","48.81%",""
2023/03/19 15:12:38,"18.56℃","48.88%",""
2023/03/19 15:22:38,"18.56℃","48.94%",""
2023/03/19 15:32:38,"18.56℃","49.06%",""
2023/03/19 15:42:38,"18.50℃","49.12%",""
2023/03/19 15:52:38,"18.50℃","49.19%",""
2023/03/19 16:02:38,"18.50℃","49.25%",""
2023/03/19 16:12:38,"18.44℃","49.31%",""
2023/03/19 16:22:38,"18.44℃","49.44%",""
2023/03/19 16:32:38,"18.44℃","49.50%",""
2023/03/19 16:42:38,"18.38℃","49.62%",""
2023/03/19 16:52:38,"18.38℃","49.75%",""
2023/03/19 17:02:38,"18.38℃","49.88%",""
2023/03/19 17:12:38,"18.38℃","50.00%",""
2023/03/19 17:22:38,"18.38℃","50.12%",""
2023/03/19 17:32:38,"18.38℃","50.25%",""
2023/03/19 17:42:38,"18.38℃","50.50%",""
2023/03/19 17:52:38,"18.44℃","50.50%",""
2023/03/19 18:02:38,"18.56℃","50.69%",""
2023/03/19 18:12:38,"18.63℃","50.81%",""
2023/03/19 18:22:38,"18.75℃","50.94%",""
2023/03/19 18:32:38,"18.81℃","51.00%",""
2023/03/19 18:42:38,"18.88℃","51.06%",""
2023/03/19 18:52:38,"18.94℃","51.12%",""
2023/03/19 19:02:38,"18.94℃","51.19%",""
2023/03/19 19:12:38,"18.94℃","51.25%",""
2023/03/19 19:22:38,"17.75℃","51.06%",""
2023/03/19 19:32:38,"18.94℃","51.31%",""
2023/03/19 19:42:38,"18.94℃","51.38%",""
2023/03/19 19:52:38,"18.94℃","51.50%",""
2023/03/19 20:02:38,"18.94℃","51.56%",""
2023/03/19 20:12:38,"18.88℃","51.69%",""
2023/03/19 20:22:38,"18.81℃","51.75%",""
2023/03/19 20:32:38,"18.81℃","51.81%",""
2023/03/19 20:42:38,"18.75℃","51.94%",""
2023/03/19 20:52:38,"18.75℃","51.94%",""
2023/03/19 21:02:38,"18.69℃","52.00%",""
2023/03/19 21:12:38,"18.69℃","52.06%",""
2023/03/19 21:22:38,"18.63℃","52.12%",""
2023/03/19 21:32:38,"18.56℃","52.19%",""
2023/03/19 21:42:38,"18.56℃","52.25%",""
2023/03/19 21:52:38,"18.50℃","52.31%",""
2023/03/19 22:02:38,"18.50℃","52.38%",""
2023/03/19 22:12:38,"18.44℃","52.38%",""
2023/03/19 22:22:38,"18.38℃","52.44%",""
2023/03/19 22:32:38,"18.38℃","52.50%",""
2023/03/19 22:42:38,"18.31℃","52.31%",""
2023/03/19 22:52:38,"18.25℃","52.31%",""
2023/03/19 23:02:38,"18.25℃","52.38%",""
2023/03/19 23:12:38,"18.25℃","52.44%",""
2023/03/19 23:22:38,"18.19℃","52.50%",""
2023/03/19 23:32:38,"18.19℃","52.56%",""
2023/03/19 23:42:38,"18.13℃","52.62%",""
2023/03/19 23:52:38,"18.13℃","52.69%",""
2023/03/20 00:02:38,"18.13℃","52.75%",""
2023/03/20 00:12:38,"18.13℃","52.81%",""
2023/03/20 00:22:38,"18.06℃","52.88%",""
2023/03/20 00:32:38,"18.06℃","52.94%",""
2023/03/20 00:42:38,"18.06℃","53.00%",""
2023/03/20 00:52:38,"18.00℃","53.00%",""
2023/03/20 01:02:38,"18.00℃","53.12%",""
2023/03/20 01:12:38,"18.00℃","53.19%",""
2023/03/20 01:22:38,"17.94℃","53.25%",""
2023/03/20 01:32:38,"17.94℃","53.31%",""
2023/03/20 01:42:38,"17.94℃","53.31%",""
2023/03/20 01:52:38,"17.88℃","53.38%",""
2023/03/20 02:02:38,"17.88℃","53.44%",""
