Id Sensore,Data-Ora, Medio
19105,2022/12/01 00:00,33
19105,2022/12/01 01:00,272
19105,2022/12/01 02:00,345
19105,2022/12/01 03:00,332
19105,2022/12/01 04:00,271
19105,2022/12/01 05:00,313
19105,2022/12/01 06:00,336
19105,2022/12/01 07:00,316
19105,2022/12/01 08:00,45
19105,2022/12/01 09:00,325
19105,2022/12/01 10:00,300
19105,2022/12/01 11:00,233
19105,2022/12/01 12:00,186
19105,2022/12/01 13:00,180
19105,2022/12/01 14:00,163
19105,2022/12/01 15:00,161
19105,2022/12/01 16:00,215
19105,2022/12/01 17:00,283
19105,2022/12/01 18:00,30
19105,2022/12/01 19:00,20
19105,2022/12/01 20:00,295
19105,2022/12/01 21:00,341
19105,2022/12/01 22:00,18
19105,2022/12/01 23:00,258
19105,2022/12/02 00:00,22
19105,2022/12/02 01:00,330
19105,2022/12/02 02:00,334
19105,2022/12/02 03:00,353
19105,2022/12/02 04:00,57
19105,2022/12/02 05:00,46
19105,2022/12/02 06:00,76
19105,2022/12/02 07:00,103
19105,2022/12/02 08:00,340
19105,2022/12/02 09:00,281
19105,2022/12/02 10:00,261
19105,2022/12/02 11:00,254
19105,2022/12/02 12:00,231
19105,2022/12/02 13:00,200
19105,2022/12/02 14:00,193
19105,2022/12/02 15:00,163
19105,2022/12/02 16:00,171
19105,2022/12/02 17:00,149
19105,2022/12/02 18:00,72
19105,2022/12/02 19:00,4
19105,2022/12/02 20:00,344
19105,2022/12/02 21:00,354
19105,2022/12/02 22:00,281
19105,2022/12/02 23:00,318
19105,2022/12/03 00:00,332
19105,2022/12/03 01:00,314
19105,2022/12/03 02:00,356
19105,2022/12/03 03:00,344
19105,2022/12/03 04:00,340
19105,2022/12/03 05:00,349
19105,2022/12/03 06:00,241
19105,2022/12/03 07:00,248
19105,2022/12/03 08:00,69
19105,2022/12/03 09:00,34
19105,2022/12/03 10:00,292
19105,2022/12/03 11:00,292
19105,2022/12/03 12:00,9
19105,2022/12/03 13:00,89
19105,2022/12/03 14:00,99
19105,2022/12/03 15:00,174
19105,2022/12/03 16:00,210
19105,2022/12/03 17:00,277
19105,2022/12/03 18:00,268
19105,2022/12/03 19:00,264
19105,2022/12/03 20:00,269
19105,2022/12/03 21:00,306
19105,2022/12/03 22:00,281
19105,2022/12/03 23:00,287
19105,2022/12/04 00:00,271
19105,2022/12/04 01:00,91
19105,2022/12/04 02:00,293
19105,2022/12/04 03:00,287
19105,2022/12/04 04:00,298
19105,2022/12/04 05:00,100
19105,2022/12/04 06:00,287
19105,2022/12/04 07:00,328
19105,2022/12/04 08:00,183
19105,2022/12/04 09:00,102
19105,2022/12/04 10:00,233
19105,2022/12/04 11:00,246
19105,2022/12/04 12:00,188
19105,2022/12/04 13:00,115
19105,2022/12/04 14:00,138
19105,2022/12/04 15:00,191
19105,2022/12/04 16:00,31
19105,2022/12/04 17:00,46
19105,2022/12/04 18:00,50
19105,2022/12/04 19:00,51
19105,2022/12/04 20:00,40
19105,2022/12/04 21:00,160
19105,2022/12/04 22:00,324
19105,2022/12/04 23:00,61
19105,2022/12/05 00:00,98
19105,2022/12/05 01:00,90
19105,2022/12/05 02:00,52
19105,2022/12/05 03:00,38
19105,2022/12/05 04:00,73
19105,2022/12/05 05:00,78
19105,2022/12/05 06:00,67
19105,2022/12/05 07:00,70
19105,2022/12/05 08:00,352
19105,2022/12/05 09:00,38
19105,2022/12/05 10:00,30
19105,2022/12/05 11:00,32
19105,2022/12/05 12:00,338
19105,2022/12/05 13:00,213
19105,2022/12/05 14:00,251
19105,2022/12/05 15:00,261
19105,2022/12/05 16:00,305
19105,2022/12/05 17:00,276
19105,2022/12/05 18:00,313
19105,2022/12/05 19:00,304
19105,2022/12/05 20:00,287
19105,2022/12/05 21:00,289
19105,2022/12/05 22:00,328
19105,2022/12/05 23:00,332
19105,2022/12/06 00:00,288
19105,2022/12/06 01:00,300
19105,2022/12/06 02:00,17
19105,2022/12/06 03:00,47
19105,2022/12/06 04:00,320
19105,2022/12/06 05:00,2
19105,2022/12/06 06:00,273
19105,2022/12/06 07:00,304
19105,2022/12/06 08:00,281
19105,2022/12/06 09:00,269
19105,2022/12/06 10:00,250
19105,2022/12/06 11:00,146
19105,2022/12/06 12:00,133
19105,2022/12/06 13:00,176
19105,2022/12/06 14:00,205
19105,2022/12/06 15:00,177
19105,2022/12/06 16:00,190
19105,2022/12/06 17:00,314
19105,2022/12/06 18:00,321
19105,2022/12/06 19:00,39
19105,2022/12/06 20:00,26
19105,2022/12/06 21:00,351
19105,2022/12/06 22:00,244
19105,2022/12/06 23:00,308
19105,2022/12/07 00:00,281
19105,2022/12/07 01:00,312
19105,2022/12/07 02:00,352
19105,2022/12/07 03:00,269
19105,2022/12/07 04:00,34
19105,2022/12/07 05:00,310
19105,2022/12/07 06:00,274
19105,2022/12/07 07:00,284
19105,2022/12/07 08:00,298
19105,2022/12/07 09:00,284
19105,2022/12/07 10:00,44
19105,2022/12/07 11:00,326
19105,2022/12/07 12:00,159
19105,2022/12/07 13:00,192
19105,2022/12/07 14:00,179
19105,2022/12/07 15:00,186
19105,2022/12/07 16:00,184
19105,2022/12/07 17:00,101
19105,2022/12/07 18:00,10
19105,2022/12/07 19:00,4
19105,2022/12/07 20:00,346
19105,2022/12/07 21:00,304
19105,2022/12/07 22:00,318
19105,2022/12/07 23:00,336
19105,2022/12/08 00:00,296
19105,2022/12/08 01:00,298
19105,2022/12/08 02:00,342
19105,2022/12/08 03:00,333
19105,2022/12/08 04:00,301
19105,2022/12/08 05:00,330
19105,2022/12/08 06:00,332
19105,2022/12/08 07:00,345
19105,2022/12/08 08:00,323
19105,2022/12/08 09:00,307
19105,2022/12/08 10:00,24
19105,2022/12/08 11:00,226
19105,2022/12/08 12:00,170
19105,2022/12/08 13:00,175
19105,2022/12/08 14:00,172
19105,2022/12/08 15:00,199
19105,2022/12/08 16:00,204
19105,2022/12/08 17:00,70
19105,2022/12/08 18:00,358
19105,2022/12/08 19:00,2
19105,2022/12/08 20:00,26
19105,2022/12/08 21:00,41
19105,2022/12/08 22:00,267
19105,2022/12/08 23:00,350
19105,2022/12/09 00:00,85
19105,2022/12/09 01:00,37
19105,2022/12/09 02:00,76
19105,2022/12/09 03:00,34
19105,2022/12/09 04:00,79
19105,2022/12/09 05:00,306
19105,2022/12/09 06:00,288
19105,2022/12/09 07:00,269
19105,2022/12/09 08:00,278
19105,2022/12/09 09:00,287
19105,2022/12/09 10:00,306
19105,2022/12/09 11:00,277
19105,2022/12/09 12:00,281
19105,2022/12/09 13:00,266
19105,2022/12/09 14:00,269
19105,2022/12/09 15:00,262
19105,2022/12/09 16:00,267
19105,2022/12/09 17:00,297
19105,2022/12/09 18:00,259
19105,2022/12/09 19:00,241
19105,2022/12/09 20:00,293
19105,2022/12/09 21:00,143
19105,2022/12/09 22:00,115
19105,2022/12/09 23:00,165
19105,2022/12/10 00:00,272
19105,2022/12/10 01:00,295
19105,2022/12/10 02:00,265
19105,2022/12/10 03:00,138
19105,2022/12/10 04:00,279
19105,2022/12/10 05:00,162
19105,2022/12/10 06:00,204
19105,2022/12/10 07:00,131
19105,2022/12/10 08:00,189
19105,2022/12/10 09:00,87
19105,2022/12/10 10:00,345
19105,2022/12/10 11:00,268
19105,2022/12/10 12:00,266
19105,2022/12/10 13:00,262
19105,2022/12/10 14:00,242
19105,2022/12/10 15:00,200
19105,2022/12/10 16:00,189
19105,2022/12/10 17:00,200
19105,2022/12/10 18:00,135
19105,2022/12/10 19:00,66
19105,2022/12/10 20:00,323
19105,2022/12/10 21:00,332
19105,2022/12/10 22:00,306
19105,2022/12/10 23:00,332
19105,2022/12/11 00:00,293
19105,2022/12/11 01:00,319
19105,2022/12/11 02:00,247
19105,2022/12/11 03:00,266
19105,2022/12/11 04:00,304
19105,2022/12/11 05:00,320
19105,2022/12/11 06:00,23
19105,2022/12/11 07:00,288
19105,2022/12/11 08:00,82
19105,2022/12/11 09:00,112
19105,2022/12/11 10:00,254
19105,2022/12/11 11:00,230
19105,2022/12/11 12:00,211
19105,2022/12/11 13:00,201
19105,2022/12/11 14:00,216
19105,2022/12/11 15:00,207
19105,2022/12/11 16:00,213
19105,2022/12/11 17:00,230
19105,2022/12/11 18:00,217
19105,2022/12/11 19:00,94
19105,2022/12/11 20:00,44
19105,2022/12/11 21:00,329
19105,2022/12/11 22:00,299
19105,2022/12/11 23:00,64
19105,2022/12/12 00:00,69
19105,2022/12/12 01:00,312
19105,2022/12/12 02:00,5
19105,2022/12/12 03:00,260
19105,2022/12/12 04:00,322
19105,2022/12/12 05:00,22
19105,2022/12/12 06:00,328
19105,2022/12/12 07:00,325
19105,2022/12/12 08:00,293
19105,2022/12/12 09:00,2
19105,2022/12/12 10:00,254
19105,2022/12/12 11:00,205
19105,2022/12/12 12:00,170
19105,2022/12/12 13:00,192
19105,2022/12/12 14:00,177
19105,2022/12/12 15:00,206
19105,2022/12/12 16:00,146
19105,2022/12/12 17:00,112
19105,2022/12/12 18:00,17
19105,2022/12/12 19:00,5
19105,2022/12/12 20:00,31
19105,2022/12/12 21:00,30
19105,2022/12/12 22:00,7
19105,2022/12/12 23:00,132
19105,2022/12/13 00:00,16
19105,2022/12/13 01:00,261
19105,2022/12/13 02:00,351
19105,2022/12/13 03:00,324
19105,2022/12/13 04:00,244
19105,2022/12/13 05:00,352
19105,2022/12/13 06:00,338
19105,2022/12/13 07:00,352
19105,2022/12/13 08:00,80
19105,2022/12/13 09:00,117
19105,2022/12/13 10:00,129
19105,2022/12/13 11:00,118
19105,2022/12/13 12:00,150
19105,2022/12/13 13:00,268
19105,2022/12/13 14:00,242
19105,2022/12/13 15:00,193
19105,2022/12/13 16:00,161
19105,2022/12/13 17:00,166
19105,2022/12/13 18:00,157
19105,2022/12/13 19:00,144
19105,2022/12/13 20:00,144
19105,2022/12/13 21:00,165
19105,2022/12/13 22:00,162
19105,2022/12/13 23:00,309
19105,2022/12/14 00:00,10
19105,2022/12/14 01:00,301
19105,2022/12/14 02:00,270
19105,2022/12/14 03:00,309
19105,2022/12/14 04:00,303
19105,2022/12/14 05:00,303
19105,2022/12/14 06:00,356
19105,2022/12/14 07:00,42
19105,2022/12/14 08:00,1
19105,2022/12/14 09:00,2
19105,2022/12/14 10:00,304
19105,2022/12/14 11:00,228
19105,2022/12/14 12:00,201
19105,2022/12/14 13:00,294
19105,2022/12/14 14:00,242
19105,2022/12/14 15:00,257
19105,2022/12/14 16:00,256
19105,2022/12/14 17:00,349
19105,2022/12/14 18:00,342
19105,2022/12/14 19:00,311
19105,2022/12/14 20:00,341
19105,2022/12/14 21:00,317
19105,2022/12/14 22:00,38
19105,2022/12/14 23:00,354
19105,2022/12/15 00:00,320
19105,2022/12/15 01:00,343
19105,2022/12/15 02:00,327
