Id Sensore,Data-Ora, Medio
19105,2023/02/01 00:00,286
19105,2023/02/01 01:00,323
19105,2023/02/01 02:00,294
19105,2023/02/01 03:00,330
19105,2023/02/01 04:00,37
19105,2023/02/01 05:00,304
19105,2023/02/01 06:00,356
19105,2023/02/01 07:00,345
19105,2023/02/01 08:00,41
19105,2023/02/01 09:00,342
19105,2023/02/01 10:00,264
19105,2023/02/01 11:00,253
19105,2023/02/01 12:00,276
19105,2023/02/01 13:00,266
19105,2023/02/01 14:00,259
19105,2023/02/01 15:00,258
19105,2023/02/01 16:00,258
19105,2023/02/01 17:00,257
19105,2023/02/01 18:00,279
19105,2023/02/01 19:00,295
19105,2023/02/01 20:00,317
19105,2023/02/01 21:00,27
19105,2023/02/01 22:00,101
19105,2023/02/01 23:00,124
19105,2023/02/02 00:00,62
19105,2023/02/02 01:00,133
19105,2023/02/02 02:00,148
19105,2023/02/02 03:00,94
19105,2023/02/02 04:00,40
19105,2023/02/02 05:00,64
19105,2023/02/02 06:00,316
19105,2023/02/02 07:00,358
19105,2023/02/02 08:00,342
19105,2023/02/02 09:00,289
19105,2023/02/02 10:00,242
19105,2023/02/02 11:00,173
19105,2023/02/02 12:00,207
19105,2023/02/02 13:00,263
19105,2023/02/02 14:00,257
19105,2023/02/02 15:00,239
19105,2023/02/02 16:00,239
19105,2023/02/02 17:00,259
19105,2023/02/02 18:00,289
19105,2023/02/02 19:00,303
19105,2023/02/02 20:00,15
19105,2023/02/02 21:00,59
19105,2023/02/02 22:00,318
19105,2023/02/02 23:00,312
19105,2023/02/03 00:00,344
19105,2023/02/03 01:00,34
19105,2023/02/03 02:00,26
19105,2023/02/03 03:00,17
19105,2023/02/03 04:00,319
19105,2023/02/03 05:00,307
19105,2023/02/03 06:00,321
19105,2023/02/03 07:00,5
19105,2023/02/03 08:00,276
19105,2023/02/03 09:00,294
19105,2023/02/03 10:00,149
19105,2023/02/03 11:00,182
19105,2023/02/03 12:00,175
19105,2023/02/03 13:00,194
19105,2023/02/03 14:00,191
19105,2023/02/03 15:00,229
19105,2023/02/03 16:00,233
19105,2023/02/03 17:00,81
19105,2023/02/03 18:00,347
19105,2023/02/03 19:00,203
19105,2023/02/03 20:00,271
