time,temperature(C),humidity,note
2022/10/01 11:27:44,"17,94","97,4",""
2022/10/01 11:37:44,"17,94","97,1",""
2022/10/01 11:47:44,"17,88","96,9",""
2022/10/01 11:57:44,"17,88","96,6",""
2022/10/01 12:07:44,"17,75","96,3",""
2022/10/01 12:17:44,"17,38","95,3",""
2022/10/01 12:27:44,"17,31","95,0",""
2022/10/01 12:37:44,"17,31","94,7",""
2022/10/01 12:47:44,"17,25","94,4",""
2022/10/01 12:57:44,"17,25","94,1",""
2022/10/01 13:07:44,"17,44","94,0",""
2022/10/01 13:17:44,"17,50","94,2",""
2022/10/01 13:27:44,"17,56","94,0",""
2022/10/01 13:37:44,"17,63","93,9",""
2022/10/01 13:47:44,"17,63","93,7",""
2022/10/01 13:57:44,"17,63","93,5",""
2022/10/01 14:07:44,"17,69","93,4",""
2022/10/01 14:17:44,"17,69","93,3",""
2022/10/01 14:27:44,"17,75","93,1",""
2022/10/01 14:37:44,"17,75","92,9",""
2022/10/01 14:47:44,"17,81","92,8",""
2022/10/01 14:57:44,"17,88","92,7",""
2022/10/01 15:07:44,"17,88","92,6",""
2022/10/01 15:17:44,"17,88","92,4",""
2022/10/01 15:27:44,"17,94","92,3",""
2022/10/01 15:37:44,"17,94","92,3",""
2022/10/01 15:47:44,"17,94","92,1",""
2022/10/01 15:57:44,"17,94","92,0",""
2022/10/01 16:07:44,"17,94","91,9",""
2022/10/01 16:17:44,"17,94","91,8",""
2022/10/01 16:27:44,"17,94","91,7",""
2022/10/01 16:37:44,"17,94","91,6",""
2022/10/01 16:47:44,"17,94","91,6",""
2022/10/01 16:57:44,"17,94","91,5",""
2022/10/01 17:07:44,"17,94","91,5",""
2022/10/01 17:17:44,"17,94","91,5",""
2022/10/01 17:27:44,"17,94","91,5",""
2022/10/01 17:37:44,"17,94","91,5",""
2022/10/01 17:47:44,"17,94","91,4",""
2022/10/01 17:57:44,"17,94","91,4",""
2022/10/01 18:07:44,"17,94","91,4",""
2022/10/01 18:17:44,"17,88","91,4",""
2022/10/01 18:27:44,"17,88","91,4",""
2022/10/01 18:37:44,"17,88","91,4",""
2022/10/01 18:47:44,"17,88","91,4",""
2022/10/01 18:57:44,"17,88","91,3",""
2022/10/01 19:07:44,"17,88","91,3",""
2022/10/01 19:17:44,"17,88","91,3",""
2022/10/01 19:27:44,"17,88","91,4",""
2022/10/01 19:37:44,"17,88","91,4",""
2022/10/01 19:47:44,"17,81","91,4",""
2022/10/01 19:57:44,"17,81","91,4",""
2022/10/01 20:07:44,"17,81","91,5",""
2022/10/01 20:17:44,"17,81","91,6",""
2022/10/01 20:27:44,"17,81","91,6",""
2022/10/01 20:37:44,"17,81","91,6",""
2022/10/01 20:47:44,"17,75","91,6",""
2022/10/01 20:57:44,"17,75","91,6",""
2022/10/01 21:07:44,"17,75","91,6",""
2022/10/01 21:17:44,"17,75","91,6",""
2022/10/01 21:27:44,"17,75","91,6",""
2022/10/01 21:37:44,"17,81","91,6",""
2022/10/01 21:47:44,"17,81","91,7",""
2022/10/01 21:57:44,"17,81","91,8",""
2022/10/01 22:07:44,"17,81","91,8",""
2022/10/01 22:17:44,"17,88","91,8",""
2022/10/01 22:27:44,"17,88","91,8",""
2022/10/01 22:37:44,"17,88","91,8",""
2022/10/01 22:47:44,"17,94","91,9",""
2022/10/01 22:57:44,"17,94","91,9",""
2022/10/01 23:07:44,"18,00","92,0",""
2022/10/01 23:17:44,"17,94","91,9",""
2022/10/01 23:27:44,"17,94","91,9",""
2022/10/01 23:37:44,"17,94","91,8",""
2022/10/01 23:47:44,"17,88","91,6",""
2022/10/01 23:57:44,"17,88","91,6",""
2022/10/02 00:07:44,"17,88","91,4",""
2022/10/02 00:17:44,"17,81","91,4",""
2022/10/02 00:27:44,"17,81","91,3",""
2022/10/02 00:37:44,"17,75","91,3",""
2022/10/02 00:47:44,"17,75","91,3",""
2022/10/02 00:57:44,"17,75","91,2",""
2022/10/02 01:07:44,"17,75","91,2",""
2022/10/02 01:17:44,"17,75","91,2",""
2022/10/02 01:27:44,"17,75","91,2",""
2022/10/02 01:37:44,"17,75","91,2",""
2022/10/02 01:47:44,"17,75","91,2",""
2022/10/02 01:57:44,"17,75","91,2",""
2022/10/02 02:07:44,"17,75","91,1",""
2022/10/02 02:17:44,"17,75","91,1",""
2022/10/02 02:27:44,"17,75","91,1",""
2022/10/02 02:37:44,"17,75","91,0",""
2022/10/02 02:47:44,"17,75","90,9",""
2022/10/02 02:57:44,"17,75","90,9",""
2022/10/02 03:07:44,"17,75","90,9",""
2022/10/02 03:17:44,"17,75","90,9",""
2022/10/02 03:27:44,"17,75","90,8",""
2022/10/02 03:37:44,"17,69","90,8",""
2022/10/02 03:47:44,"17,69","90,7",""
2022/10/02 03:57:44,"17,69","90,6",""
2022/10/02 04:07:44,"17,69","90,6",""
2022/10/02 04:17:44,"17,69","90,6",""
2022/10/02 04:27:44,"17,69","90,5",""
2022/10/02 04:37:44,"17,69","90,4",""
2022/10/02 04:47:44,"17,63","90,4",""
2022/10/02 04:57:44,"17,63","90,3",""
2022/10/02 05:07:44,"17,63","90,2",""
2022/10/02 05:17:44,"17,63","90,1",""
2022/10/02 05:27:44,"17,63","90,1",""
2022/10/02 05:37:44,"17,63","89,9",""
2022/10/02 05:47:44,"17,63","89,9",""
2022/10/02 05:57:44,"17,63","89,8",""
2022/10/02 06:07:44,"17,63","89,7",""
2022/10/02 06:17:44,"17,63","89,6",""
2022/10/02 06:27:44,"17,63","89,5",""
2022/10/02 06:37:44,"17,56","89,4",""
2022/10/02 06:47:44,"17,56","89,3",""
2022/10/02 06:57:44,"17,56","89,3",""
2022/10/02 07:07:44,"17,56","89,1",""
2022/10/02 07:17:44,"17,56","89,1",""
2022/10/02 07:27:44,"17,56","88,9",""
2022/10/02 07:37:44,"17,56","88,9",""
2022/10/02 07:47:44,"17,50","88,8",""
2022/10/02 07:57:44,"17,50","88,7",""
2022/10/02 08:07:44,"17,50","88,6",""
2022/10/02 08:17:44,"17,50","88,4",""
2022/10/02 08:27:44,"17,50","88,3",""
